GSM136508.CEL.gz,GSM136530.CEL.gz,GSM136517.CEL.gz,GSM136576.CEL.gz,GSM136566.CEL.gz,GSM136574.CEL.gz,GSM136575.CEL.gz,GSM136569.CEL.gz,GSM136568.CEL.gz,GSM136559.CEL.gz,GSM136565.CEL.gz,GSM136573.CEL.gz,GSM136523.CEL.gz,GSM136509.CEL.gz,GSM136727.CEL.gz,GSM136510.CEL.gz,GSM136515.CEL.gz,GSM136522.CEL.gz,GSM136507.CEL.gz,GSM136524.CEL.gz,GSM136514.CEL.gz,GSM136563.CEL.gz,GSM136564.CEL.gz,GSM136572.CEL.gz
4.806916564,4.433333187,4.57682052,4.881378262,5.027923728,4.611821324,4.809700726,4.860887054,4.796859154,5.244854086,4.918207117,5.187553354,4.691706949,4.657173011,4.664021765,4.864244808,4.891752485,4.400410199,4.852032091,4.603372578,4.785887463,5.019523587,5.034790476,5.074973938
3.28666357,3.062636256,2.957296854,3.187405571,3.00040585,3.099502332,3.055325871,3.025197779,3.146370765,3.35472555,3.104327893,3.061673052,2.958573355,2.935288254,2.835409378,2.944513175,2.975571451,2.989554484,3.003405518,3.156149932,3.046196688,3.164306964,2.963111793,3.590022004
4.899648445,4.331894312,4.583242916,4.436787207,4.662493211,4.574474171,4.44000862,4.465303367,4.535854138,4.650512692,4.60797566,4.572089133,4.623478536,4.703806093,4.55031021,4.898783338,4.806648841,4.49614619,4.791874872,4.619110938,4.549109354,4.730376802,4.65252306,4.533436504
4.13055855,4.03981894,4.042368602,4.135537311,4.243921874,3.849324178,4.104198706,4.011893023,4.086294062,4.258700527,4.307301424,4.039354362,4.191013517,4.09458391,4.210197935,4.010314355,4.129485883,4.409506203,4.269399831,4.158065348,4.104485025,4.190893998,4.143560547,4.193241529
4.881303274,4.956113246,4.727527986,5.021314054,5.25128232,4.917980254,5.077491712,4.934787661,5.036367806,4.866522936,5.211790722,4.835701812,5.005565164,4.800256846,4.822001163,5.061993137,5.156153823,4.922187748,4.968955782,4.749797589,4.68605906,4.862686741,4.920881532,4.793973963
4.793884103,4.718847317,4.681911575,4.907125653,4.705599956,4.812490446,4.804259991,4.695054455,4.697445179,4.547306939,4.959562978,4.6182325,4.641446401,4.762915279,4.587258266,4.656191411,4.851165654,4.538480847,4.656550301,4.701135649,4.821765643,4.925863654,4.94211218,4.829933403
4.392401988,4.243097464,4.464596452,4.097950797,4.270684003,4.134886563,4.15990098,4.273659299,4.371614806,4.379332775,4.472406629,4.461459589,4.092605119,4.441384646,4.437122316,4.109155416,4.30178669,4.188916648,4.702711496,4.231125245,4.43906963,4.148957146,4.239953225,4.36159833
3.443440849,3.297936101,3.181276463,3.54557727,3.458419412,3.838351306,3.193420149,3.446422282,3.302638654,3.727958391,3.276455735,3.32823993,3.276036911,4.951613658,3.429357987,3.429223354,3.35172134,3.275922607,3.371012035,3.172192461,3.436777051,3.531338619,3.500914349,3.443182969
3.659415677,4.118078565,3.85127863,3.805547838,3.736715799,3.934924791,3.788111941,3.995468907,4.164074013,3.563995796,4.13659876,3.9956307,3.655016427,3.838548231,3.700149355,3.9092321,3.805880654,3.956765389,3.955201042,3.797911191,3.880009334,3.833593205,4.087333497,3.957180524
2.832302629,2.892197507,2.751880046,2.828108729,2.708199119,2.730813665,2.843563427,2.840557845,2.829074679,3.036719978,2.766432561,2.900603276,2.654397521,2.810152365,2.717319684,2.93215477,2.839829085,2.707135416,2.854083457,2.875846275,2.738419062,2.701944441,2.983242842,2.862521333
3.810153791,3.954884182,3.64264055,3.51062669,3.806946572,3.942942593,3.552014313,3.670527728,3.619664121,3.677767722,3.667647194,3.51122254,3.651867751,3.788142656,3.663247501,3.686353027,3.766744242,3.60550241,3.687793336,3.643991632,3.579569337,3.676364873,3.636614554,4.01190405
3.405296943,3.417356779,3.545593144,3.427625516,3.611726649,3.278674256,3.616335589,3.339715285,3.381623249,3.516145065,3.338450769,3.307982831,3.173755053,3.442820465,3.115922911,3.283512441,3.260509968,3.416530119,3.480526124,3.120714751,3.491924517,3.536292781,3.327987292,3.472234441
3.787007138,3.551373116,3.536930995,3.987997269,3.693959133,3.566585665,3.612701683,4.171606577,3.98971337,3.820814247,3.638753611,4.913480844,4.406122587,3.688359468,3.772767578,3.575574528,3.659500521,3.668661026,3.327608839,3.734446404,3.504232393,3.923143275,3.919314116,4.264093449
4.288897037,4.13565138,4.063465696,4.035726005,4.310447052,4.121082981,4.22006281,4.243148055,4.36068706,4.28709347,4.205526133,4.185476859,4.182729616,4.323406526,3.98719229,3.963415487,4.09562378,4.16114717,4.235091486,4.003370688,4.114322281,4.400979797,4.366719694,4.045899225
3.655228342,3.653626087,3.456690207,3.591673234,3.648885913,3.804579232,3.595853218,3.758688541,3.614546859,3.951447066,3.550453473,3.84465673,3.605772432,3.712276468,3.582401465,3.809622379,3.853708165,3.590454279,3.648259883,3.638189059,3.720932216,3.751136729,3.854250534,3.779447641
3.676084417,3.462454286,3.403831156,3.5571793,3.691249831,3.513193688,3.604436115,3.483933704,3.378525411,3.777535477,3.611073366,3.754295333,3.491530223,3.435662012,3.381061976,3.49219678,3.626861944,3.473476561,3.485983314,3.490781029,3.66418491,3.527270406,3.628246986,3.665253409
4.147784832,3.850618442,3.747905971,4.151375704,3.816710883,3.904009506,3.846703875,4.081860683,3.934571215,4.030375095,3.857460464,3.795803608,3.935239078,4.012513073,4.533313377,3.81626789,4.055820975,3.918797385,3.925973185,4.018911002,4.004955376,3.914782563,4.249683482,3.900788296
6.798082872,6.904879059,6.959282409,6.671681509,6.897814258,6.474594863,6.744600805,6.545371647,6.589324488,6.703827486,6.660938931,6.777523782,6.874455287,6.898895688,7.289812032,6.795604588,6.669970302,6.863162899,7.072088816,6.843574943,6.371802233,6.93461836,6.868443391,6.869835078
2.993396042,2.876827129,2.89156037,3.067063516,2.980038815,3.119882747,2.902302247,2.857530315,3.08493367,3.33380966,2.953934763,3.377364374,2.836625475,2.927762542,3.740453818,3.127203813,3.023839212,2.82063483,3.012005686,2.840560141,2.819981951,3.341330388,3.111192068,3.326416321
5.781045007,5.742948612,5.588529318,5.886484852,5.681169183,5.564259982,5.793428808,6.02249591,5.61058616,5.794836308,5.574297378,5.810727082,5.454504973,5.463088871,5.681167491,5.592947594,5.673043132,5.523484737,5.508705111,5.1812909,5.657730552,5.773178598,5.852671151,5.586696761
4.534189394,5.414111184,5.342573973,5.855017119,4.960334886,4.845785389,5.273528448,4.936333335,5.203370632,4.928014637,4.779421264,5.112220317,4.951697296,4.699695242,4.503356362,4.255965165,4.602182438,4.964692506,4.580002743,5.003661047,4.383800961,5.079934519,4.955159092,4.887567588
6.196893351,6.194256117,6.091142896,5.967950118,5.915001751,6.003448007,6.031051724,6.12560603,6.179542767,5.998642903,6.159142387,6.043099497,5.882558364,6.356532849,6.057822437,6.383559073,5.908634105,5.941896455,6.243947262,6.089170728,6.056728428,6.232418047,6.335943671,6.324758129
3.961334621,4.340807102,3.827144863,4.076707311,4.053917667,3.921172296,4.268180656,3.945943647,3.673113804,4.043697691,4.214812994,4.071228228,4.071379747,4.248917497,3.806784441,4.072521522,3.739537947,4.272965035,3.731425384,3.994733522,3.92419334,4.049007573,3.901878706,3.801436588
7.040121672,7.023186464,6.678181706,6.811560992,6.859041165,7.706955223,7.01617173,7.146545276,7.305957046,6.415696374,7.09811292,6.674131367,7.147852524,7.01115412,6.923038251,7.344417555,6.792007331,6.710029508,6.8524803,6.922579671,7.348607325,6.445877852,6.62028939,6.969748814
7.245673885,7.595451254,7.626896312,6.765736306,7.667597872,8.150286086,7.509856857,7.782473913,7.908939206,7.65279109,7.590130325,8.02198551,7.586024469,7.385492344,7.312265745,7.812625182,7.849622288,7.568316583,7.617850643,7.750168986,7.57469601,7.559142553,7.889711973,7.701556837
6.048632573,5.931080197,5.961221098,6.084725322,6.409449243,6.367040881,6.045165603,6.265465078,5.975167464,6.204952455,6.259282347,6.016522864,6.01696491,5.861731824,5.603484203,5.984127561,5.854878695,6.068603935,6.146589751,5.936730333,6.084060689,6.464737495,6.350902636,5.846246166
4.203672839,4.194311882,4.005426823,4.058824606,4.185267132,4.062991605,3.719362591,4.162322968,3.956103232,4.05989333,4.227673274,5.374916957,3.883963613,4.212376113,7.839640829,3.94671255,4.118671281,3.967861787,4.121654574,3.940731413,4.039865654,4.157834138,4.278542504,4.313624326
5.06669279,4.714747438,4.800435674,4.940598255,5.121992078,4.836776274,4.802206531,4.822073554,4.858685759,5.648393427,5.052944048,4.779243746,4.612559559,5.146200085,7.203233843,5.203615446,4.867450046,4.81417469,5.20148488,4.63949268,4.838323545,5.280262426,4.737764204,4.629088586
5.76947888,5.667096853,5.723024176,5.445893278,5.64030001,5.610398984,5.47661321,5.83880371,5.635911645,5.751281327,6.165071189,5.761628666,5.75320425,5.833062651,5.580374487,5.858540147,5.930171219,5.776629682,6.047187593,5.725733833,5.751090857,5.774337261,5.852209847,5.887269213
2.988167717,2.984921457,2.752569979,3.058255063,3.01053092,3.099931034,3.102672349,3.148581101,3.372119741,3.217705677,3.364780409,3.202425621,2.982273756,2.949754175,3.04701484,2.835920535,2.988728391,3.050105849,3.05032641,3.015549689,3.114116179,2.996147864,3.160071902,3.017686614
5.978633253,6.093701092,5.842680064,5.864541204,6.03029996,5.745749117,5.933077299,5.807280467,5.961933296,6.379373116,5.780522821,5.926672813,5.723502196,5.837486909,5.946450356,6.006150624,5.835892202,5.858872413,5.850386886,5.964921376,6.050291803,5.802138155,6.073642843,5.907763979
8.899558832,8.366632327,8.373783661,7.887548261,8.608021117,7.820452523,7.89667567,8.037489179,8.059317769,8.011991409,8.129303655,8.255904528,8.484866901,8.553252679,8.73736858,8.566969275,8.69652476,8.39601486,8.336580358,8.477843589,7.862549447,8.368960749,8.443473314,8.309832969
4.369308155,4.586156143,4.262055614,4.646749335,4.432403994,4.673430549,4.513935353,4.431630077,4.565045723,4.550006264,4.535696991,4.706215032,4.114591902,4.543297894,4.242492155,4.304786897,4.342954604,4.381926401,4.462887522,4.632106121,4.450094076,4.867223164,4.762148454,4.634526053
8.314559003,8.450053691,8.183019759,8.455182314,8.087037189,8.655537624,8.433730356,8.150948549,8.328884883,7.699639754,8.494194137,8.296568135,8.323065939,8.592989687,8.508858372,8.416504228,8.157822424,8.622412743,8.509104691,8.713344692,8.608981772,7.947649533,8.059475625,8.438717411
4.047151619,4.050300351,4.183192602,4.080595753,4.133182586,4.265743345,4.188208197,4.074950333,4.154715915,4.430402275,4.205633431,4.07133638,3.820968291,4.116622594,4.081225686,4.115417832,4.163709479,3.918583961,4.095010855,4.193508232,4.176767371,4.247248052,4.017338677,4.101558808
8.148670684,7.845608316,8.40157262,8.215462382,7.571480582,7.639622691,7.677576468,7.357053056,7.658955927,7.31511691,7.411868347,7.572216836,7.781607845,7.860928454,7.66361056,7.901923424,7.870819643,8.145086911,8.105249972,8.305649946,8.616269445,7.297176512,7.367133111,8.015813596
4.999259889,4.740662658,4.574479764,4.857626391,4.815044626,4.654825242,4.785015544,4.909173457,4.950755001,5.063677589,4.803471711,4.805704063,4.466557199,4.771524322,4.641538399,4.814574929,4.975135232,4.753941074,4.649436079,4.204698258,4.681949853,4.909093733,4.927834036,4.976495481
6.543794359,7.367885359,7.363930557,7.853097912,6.873485957,7.347842406,7.658537062,6.855404959,7.070345649,7.116506068,7.137602978,7.499924149,7.346275717,6.842788351,6.342846088,6.486506297,6.695551651,7.695753643,6.101726226,7.128582562,6.865564003,6.782596108,6.859511104,7.068833711
6.772694749,7.570244342,7.760939009,7.305130785,7.372101902,7.785898674,8.304584095,7.466854935,7.783743149,7.543963146,7.977172342,6.928581589,7.48498386,7.048439245,6.707009591,7.403014484,6.982637433,7.708891207,7.014048041,7.539626468,7.217259788,7.201304889,7.80082151,7.046810501
5.606584473,5.186292913,5.69798142,5.447339748,5.474706663,5.211623324,5.400632947,5.263461537,5.013657206,5.273713037,5.478498011,5.136438231,5.150355071,5.51295422,5.388898047,5.575793748,5.444171552,5.448140055,5.912359165,5.312334859,4.982533168,5.587917687,5.509821443,5.504256609
3.687103407,3.781500127,3.874490496,3.776505561,3.741196548,4.013624046,3.657033791,3.621638791,3.61907956,4.187548179,3.797040373,3.637560452,3.90493678,3.754403265,3.690657306,3.846518768,3.916748547,3.741756898,3.820328296,3.782682064,3.744805223,3.870258066,3.81907967,3.992143452
6.332614595,6.886785002,6.437917395,5.869469574,6.829224172,6.750940418,6.358005717,6.34183061,6.576894719,6.180957008,6.43825845,6.482330068,6.865121427,7.140870989,7.036241546,6.691758822,6.513468347,6.677668153,6.796345044,6.841002575,6.885365645,6.467173754,6.510768903,6.5247694
2.880954818,3.137305603,2.942353421,2.859008597,3.191302908,3.488463097,2.991914308,3.254754407,3.306346454,3.29375135,3.261967355,3.436335802,3.16151604,3.121925756,3.144898432,2.811209722,2.877738003,3.086381869,3.033954328,2.979241678,3.555396708,3.206542348,3.399425214,3.033864403
4.015716468,3.751625409,3.983576149,3.531213369,3.551239203,3.737361723,3.895493792,3.859085414,3.942630089,3.549902456,3.781229461,3.940043919,3.658029097,3.824842865,3.925843466,3.811737865,3.939765538,3.838892891,4.086166998,3.923499688,3.775323537,3.882800134,4.056360635,4.152759411
2.406549469,2.713634882,2.432837506,2.659732933,2.460686625,2.460530252,2.60143422,2.541222473,2.515404202,2.636856437,2.596020238,2.623525973,2.499445815,2.515729721,2.330847113,2.38426444,2.497488588,2.410900601,2.489372982,2.497215209,2.52028633,2.348089561,2.68191169,2.541863952
3.371340475,3.025828459,3.07489694,2.852787472,3.007423086,2.908368575,2.991912474,2.907614748,3.185316631,3.14750949,3.375404175,2.960203381,3.262734942,3.466522621,3.306785552,3.133821685,3.205516366,2.90597758,3.360731089,3.08526271,3.24720459,3.358445407,2.885896565,3.129651369
4.218984812,4.216368409,4.199025492,4.481549919,4.189697884,4.198205351,4.685098585,4.238941434,4.028881556,4.478919203,4.290312202,4.132161978,4.112602155,4.508347388,4.334983796,4.771403191,4.107120483,4.343245508,4.427286587,4.329668949,4.281635347,4.479197495,4.210007572,4.163045694
9.364419604,9.472693619,9.398784828,9.41703709,9.396685211,8.977884637,9.451967862,8.66656323,8.719296668,8.739763575,8.90699004,8.754781411,9.584630613,10.1172655,9.758171726,9.791159219,9.400769434,9.748927195,9.875352316,9.872690216,9.446294288,9.44907075,9.093542627,9.570641631
5.550286439,5.433420605,5.217476484,5.501561313,5.421016365,5.211131386,5.528570005,5.471874647,5.362995913,5.653330968,5.634745262,5.455583308,5.284677658,5.514444158,5.413432307,5.301438992,5.322264957,5.358479546,5.501000405,5.187583804,5.315588975,5.527890373,5.640915754,5.375252125
3.428559625,3.436435892,3.366710792,3.782090936,3.611694088,3.437765781,3.492733216,3.331579461,3.667883008,3.758888391,3.586098597,3.771001014,3.470611275,3.545016784,3.556336327,3.40785719,3.332706073,3.265796967,3.613761971,3.550739262,3.34596007,3.759355535,3.867794406,3.604845958
3.472172347,3.676480096,3.423062083,3.457345543,3.711635931,3.601775984,3.766968772,3.283746737,3.706652923,3.448745601,3.294774718,3.640374627,3.522789344,3.556860741,3.466787733,3.355488313,3.655053938,3.36071916,3.340172278,3.529269624,3.392591006,3.690952567,3.512535205,3.552355143
4.895301058,4.706357292,5.121619172,5.11176589,5.049820232,5.521574088,5.136150544,5.272199084,5.274957948,5.096272089,4.951639885,4.942470833,5.230737006,4.906819967,4.822467848,5.137306887,4.718788459,4.944607232,4.90572688,4.995991737,5.022834052,4.889554823,5.384401785,4.834428955
7.701951355,7.857114132,8.05805438,8.332183981,7.604003371,8.129133791,7.918958609,7.837268849,8.306818088,8.082263482,8.037005141,8.054579883,8.067660591,7.871296648,8.157236603,7.76987238,7.825387311,7.898040294,7.947026055,7.900400624,8.116672607,7.08603272,7.181465825,8.085693325
4.963779468,4.462800958,4.646907966,4.718251246,4.87928147,4.5966058,4.695052017,4.531290254,4.602166674,4.626697964,4.616555996,4.731429814,4.590638914,4.752621195,4.556696597,5.013210732,5.030383444,4.464325492,4.843638006,4.477510862,4.69269633,4.794260316,4.838846128,4.70622581
4.678626067,4.644639428,4.484643192,4.581185455,4.558304397,4.453643521,4.603767457,4.780162967,4.535854138,4.960019264,4.530765882,4.773307179,4.409810286,4.556900287,4.721382733,4.603667923,4.574145251,4.625056542,4.642347674,4.4717048,4.487823782,4.801211598,4.955806687,4.703410572
4.666593386,4.420903223,4.130543715,4.631765232,4.372303522,4.181002202,4.766104699,4.445997049,4.604063024,4.668944118,4.468393475,4.124864056,4.074475447,4.610702512,4.425792007,4.321578743,4.622323221,4.432400512,4.234268232,4.036067707,4.349436182,4.545914369,4.756992961,4.481304539
2.318627079,2.436496055,2.315822043,2.396815028,2.422669706,2.275095084,2.377337791,2.326193141,2.461657133,2.455965872,2.399835816,2.65846656,2.325043284,2.311366377,2.462823468,2.28039465,2.357630273,2.29442975,2.438113288,2.407419808,2.376941587,2.330941176,2.781437597,2.49067087
6.054549648,5.825957584,5.898708034,5.362192657,5.945120145,5.378783881,5.397550933,5.584837665,5.386090432,5.614005478,5.522561242,5.565234995,5.587387221,5.895205985,5.805900475,6.000994483,6.151409895,5.710015144,6.209641132,5.663511264,5.464240404,6.159407271,5.729138621,5.941595889
6.187759049,5.943624724,6.064749908,6.152211981,6.261391853,6.110044333,6.00587075,6.134942288,6.107265012,6.250693538,6.013263667,6.07752948,6.13527284,6.254831211,5.96002206,5.987999484,6.104351919,6.288231815,6.249769546,6.015652108,5.946803383,6.131712126,6.31363115,6.147221332
7.707316061,7.529273692,7.749107306,7.803746155,7.385902278,7.557527319,7.820775641,7.370099747,7.560745805,7.055564266,7.430012836,7.278002925,7.788719904,7.732953666,7.80813966,7.568256538,7.353714395,8.104870906,7.714833425,7.953928943,7.953084952,7.242888193,7.123712329,7.785524814
5.591844664,5.614155051,5.811192527,6.027086014,5.752980245,5.969877967,5.703604046,5.796494919,6.150655068,5.963359339,5.831387439,5.727144378,5.777996652,5.65310732,5.87719158,5.776218681,5.809128449,5.810475099,5.881681286,5.889303317,5.794019731,6.030967813,6.038074464,5.876706102
5.971556209,5.490923183,5.458051514,5.467117717,5.697262375,5.713950972,5.603445801,5.588193176,5.651647102,6.030035365,5.418477534,5.470777854,5.413880905,5.438063021,5.246102156,5.757198135,5.809175212,5.678307563,5.687270291,5.605287136,5.571768153,5.718125427,5.774528197,5.580586025
3.100909668,2.966000288,3.008602568,2.893096628,3.158670265,2.976892529,3.076008191,3.189572564,3.202269751,2.951738596,3.143730621,3.312875577,3.167272937,3.074226941,3.003360964,2.965385155,2.839283423,3.092489168,2.775001743,3.094103805,3.180380749,2.985164805,2.75879268,3.148477066
5.193125947,5.354466421,4.635266511,4.676080647,4.801780823,4.597893527,4.665717482,4.604191771,5.055920925,5.31272265,4.679628923,5.409196051,4.555626875,5.11577667,5.545466956,4.766706703,4.733172847,4.785009938,5.15396085,4.326759064,4.940037446,4.688317151,4.751762735,4.384997202
3.003399058,3.114638853,2.524840891,2.741366284,2.638285074,3.036086372,2.988672544,2.688552101,2.87038523,2.715235277,2.847394772,4.3788433,2.775176125,2.814735038,2.616835113,2.666816011,3.276584649,3.164790497,2.793320528,2.849217527,3.060760712,3.265581275,2.69421332,2.882945053
3.417691447,3.425224657,3.511811337,3.713665114,3.963774257,3.880170605,3.618659405,3.522558821,3.879362178,3.696127178,3.667259478,3.864766249,3.496299112,3.436098038,3.589142891,3.484474623,3.299265729,3.43062739,3.642181376,3.481692511,3.600948857,3.893752152,3.931343757,3.794893695
3.68061456,3.434814768,3.379343159,3.681620394,3.747637589,3.726156782,3.565961138,3.596570298,3.732460123,3.715307217,3.721421573,3.518543293,3.605782849,3.840384643,3.970123547,3.719041476,3.896409423,3.596112882,3.730889491,3.621833426,3.585068648,3.845841247,3.813003339,3.482431656
3.230461438,3.489085393,3.03685825,3.312427711,3.332578824,3.445848866,3.288710463,3.23378312,3.209317037,3.521166209,3.229554904,3.646429484,3.245123255,3.133813841,3.152647902,3.193269736,3.356234056,3.121608179,3.116192635,3.246196041,3.195334959,3.241252691,3.388142508,3.418235856
5.633006486,5.581840231,5.467345244,5.460831825,5.91363961,5.535310595,5.509686598,5.621334558,5.683095545,6.049208379,5.813618555,5.924536963,5.373409191,5.747211865,5.560990572,5.842310826,5.395908858,5.503513908,5.76504908,5.447253844,5.469062819,5.734647968,5.758288856,5.548991984
6.591118963,5.754251128,5.802966884,5.453126958,5.813094269,5.649196596,5.417334781,5.517943725,5.599228803,5.713587874,5.703380756,5.937098726,6.287574883,6.239742786,6.374998815,5.662911767,5.912079595,5.667319001,6.018568677,6.408870214,5.669142914,6.19455002,5.839437434,6.315335697
4.157050048,4.204378483,4.161701005,3.853851791,4.238863514,4.067832905,4.197967585,4.118836728,4.105955838,4.196797453,4.334112504,4.443609908,4.114591902,4.086948869,4.191043697,4.173240978,4.305881313,4.233814465,4.176837069,4.084208289,4.140692782,4.238850529,4.481027394,4.127909304
4.19850058,4.191529276,4.177451185,4.468837456,3.891426154,4.120460239,4.336403346,4.152341287,4.081307543,4.308476696,4.08021973,4.137965928,4.202705615,4.229920416,4.109948402,4.140970997,4.426155079,3.907687398,4.176399045,4.121203648,4.159269052,4.149540216,4.266342151,3.963113254
4.619546136,4.718410719,4.114456968,4.836488691,4.849707285,4.986467032,4.430128193,4.558802472,4.736074892,5.049782011,4.527557923,4.533843798,4.421133501,4.286694044,4.404077883,4.284434455,4.123544723,4.944133229,3.939138649,4.820359121,4.825361881,4.837406884,4.849383302,4.508692054
4.423104852,4.723145523,4.632930934,4.654984002,4.573335694,4.596871549,4.741876338,4.58685267,4.643669676,4.870070343,4.560742077,4.6182325,4.545756326,4.413131946,4.435812316,4.422507229,4.806350095,4.697620589,4.496406311,4.668096576,4.564844622,4.679945845,5.00951951,4.771626473
2.939574284,3.006967151,2.821105121,2.872277768,3.110839979,2.872178518,2.910716251,3.022607056,3.053971125,3.117543579,3.060943698,3.062593808,2.701336231,2.874936197,2.920064981,2.91580521,2.929584938,2.721362587,2.826107659,2.82063978,2.938484607,2.96137872,3.73585818,3.128935486
5.285258071,5.256677728,5.228907623,5.414461134,5.523426312,5.087096059,5.145046903,5.167198448,5.306530472,5.57503173,5.234079399,5.146698513,5.211796755,5.146410663,5.392349901,5.026265354,5.38568641,5.151039407,5.198551988,5.323898011,4.985742934,5.698533651,5.496511177,5.559225064
5.025130268,5.217631022,5.530804152,5.210177215,4.81565345,5.132323381,4.861539139,5.030221583,5.722073341,4.872448511,5.711838844,5.094012704,5.074687007,5.069068995,4.152374566,4.814717722,4.860247952,5.225677113,4.755697977,5.062604859,5.064614337,4.657616755,5.043541507,5.256561254
4.778433856,4.621532285,5.185539245,5.036872024,5.088739443,4.867930975,4.789251671,4.878572816,5.268068121,5.50791202,5.008870038,5.1306658,4.803669093,4.463700197,5.194840781,5.001446273,4.639461392,4.589905242,4.710024836,4.393110237,4.743502882,5.006043462,5.127195444,4.690488374
4.991884065,4.907627936,4.769159762,5.056074788,5.053130387,5.054990068,4.970991684,4.807831678,4.916576357,5.033456972,4.956798963,5.05110855,4.857188232,4.855491887,4.788285697,4.95416946,4.829086428,4.711525341,4.640112411,4.708348421,4.644885284,5.032911943,4.973255463,5.068727326
5.432032927,5.036148961,4.912283709,5.298193966,4.980519198,4.973775529,5.444991506,5.249973755,5.026310445,5.34361354,5.195612086,5.166943285,5.077431222,5.077431222,4.982440365,4.854990268,5.440151416,4.682683496,4.840121196,4.980028207,4.794053172,4.943159432,5.232578133,5.385424233
4.105742293,4.026393908,3.773954402,3.94063452,4.12562088,4.202874657,3.981211753,4.131047357,4.002966969,4.3591867,4.354780669,4.057115915,3.938333349,3.764139103,3.652560836,3.766989099,4.071799793,3.959144933,4.361017843,3.927264091,3.818000708,4.158323954,4.353852298,3.975295159
4.301574916,4.317050974,4.689675978,4.283408394,4.572611724,4.333568629,4.213569905,4.533308008,4.714849242,4.583850355,4.663324269,4.713800733,4.539037911,4.641442752,4.520918478,4.517585085,4.716870282,4.551146086,4.567331069,4.492851886,4.525956422,4.716480693,4.849835222,4.706001735
6.870724042,6.883044127,6.786737238,6.793875002,6.960237176,6.621258266,6.776654673,6.763268174,6.701349503,7.062129442,6.764104466,6.885835072,6.394168794,6.627220439,6.565912043,7.197715929,6.693741115,6.412253282,6.700617907,6.409573783,6.521158366,7.217671993,7.16526476,6.949997196
4.34138315,4.358659004,4.176386266,4.243451826,4.509479883,4.431994082,3.963428882,4.255150684,4.265279726,4.606422541,4.206384612,4.354141501,4.20197986,4.543390936,4.631296607,4.315162426,4.3559926,4.10692222,4.354341092,4.027619563,4.00879287,4.556920711,4.692089503,4.282403287
4.730808684,4.103835627,4.30810405,3.864739226,4.411953396,3.878206067,3.944506426,4.552353607,4.025562032,4.332130246,4.586060307,4.142743666,4.529979476,4.217235533,5.13750976,4.970870766,4.095657914,4.152806979,4.833289375,3.80994752,4.045203459,4.560585149,4.62305058,4.143105003
4.906742365,4.898413244,5.064242401,5.185248649,5.223918012,4.753308132,5.087435362,4.973036749,5.015497263,5.225187678,5.162716077,5.279318461,4.830337369,4.988736668,4.927945695,4.898398194,5.033222222,4.892539386,5.111525837,4.697776481,4.928533876,4.863293753,5.262625864,5.108276153
4.825179838,4.601748365,4.544334112,4.816120146,4.889354531,4.617954905,4.744891365,4.911542295,4.761967341,5.061266148,4.776733472,4.951769409,4.765713327,4.872012073,4.801560415,4.832670033,4.917781776,4.822245533,4.971222974,4.638653236,4.650394663,4.876880238,4.940400464,4.570868838
4.522758214,4.245772886,4.552114039,4.383537211,4.664970876,4.423357467,4.497043065,4.580436854,4.618017928,4.885906073,4.625908569,4.555742541,4.573866472,4.013198588,4.337726055,4.456374559,4.368314338,4.403039294,4.740740473,4.364651043,4.457198634,4.867257135,4.563180676,4.794429299
5.117350196,4.815671449,4.956928823,5.20664673,4.906099279,4.622620421,5.080574622,4.451589339,4.918820341,5.021125281,4.839523925,4.984209136,4.808195173,4.896899993,5.199845369,5.113600741,5.40035782,4.99165457,5.425572191,5.008075067,4.903135257,4.939404943,4.778947561,4.843492983
4.186598148,4.190655972,4.070498899,4.207888783,4.479750331,3.963466929,3.96341506,4.11326808,4.389006073,4.455039266,4.357123338,3.996034755,4.194842556,4.35079466,4.1088875,4.235239362,4.171979982,4.368293834,4.207053611,4.201979575,4.070481859,4.302055259,4.51770793,4.277335718
5.440166454,5.125987292,5.130071824,5.060418263,5.444958316,5.050862258,5.561479941,5.24049131,5.151687725,5.477588473,5.334078834,5.218112205,5.156714564,5.044720224,5.008849371,5.128113077,4.668382773,5.19587511,5.24518237,4.893779173,5.222448892,5.730319994,5.421865367,5.376883843
6.849313841,7.384620003,7.555715521,6.973177769,7.061635536,6.345234846,7.328752085,7.889274331,6.885347464,7.870479235,8.128886628,8.669495262,7.564111776,7.588489267,5.275193428,6.345614181,6.656405565,8.016286804,7.325133235,7.721493041,7.013499827,7.599745574,7.78584224,7.38437595
2.597981615,2.932047713,3.008838831,2.859989627,2.750126421,2.735178775,2.89261354,2.696373458,3.011309084,3.040947524,2.862448795,2.900603276,2.713117052,2.687682816,2.956649348,2.873292693,2.727794738,2.747554881,2.668308323,2.724142696,2.737110792,3.035822336,2.829582377,2.773313255
4.000298709,3.631148384,3.958130082,4.282929345,4.127595624,4.053492043,4.156129025,3.567962392,3.752885869,4.079124637,4.161320591,3.807562554,3.633034983,3.828156515,4.217094028,3.777587425,4.089643197,4.242726104,4.150846796,4.057490497,3.924306561,4.005343553,3.811850382,3.735840623
5.890829492,5.947597134,5.884038273,5.925108329,5.898149549,5.983465493,5.910588914,5.915721308,6.094540884,5.916310703,5.937783541,5.87025204,5.559635507,5.647410679,5.836348099,5.935922068,6.170863073,5.788283282,6.008072497,5.873518252,5.948225418,5.962563568,6.060318601,5.921150228
